iter	RMSE
407	710.2934172
408	710.1006662
409	710.0489843
410	709.9038451
411	709.8756158
412	709.8098076
413	709.6957194
414	709.5447881
415	709.4930383
416	709.4571542
417	709.0893605
418	709.0536122
419	708.6811175
420	708.5003531
421	708.4851653
422	708.2656095
423	708.2371171
424	708.1709492
425	708.0954366
426	708.0669137
427	707.8694301
428	707.7884067
429	707.7875751
430	707.7120064
431	707.4097068
432	707.1706214
433	706.9942924
434	706.9716836
435	706.9318158
436	706.8583004
437	706.8421248
438	706.7638933
439	706.5280637
440	706.4954436
441	706.248025
442	706.1525477
443	706.1261347
444	705.8699918
445	705.8085769
446	705.7644295
447	705.5663281
448	705.4275062
449	705.2511331
450	705.0860046
451	705.072391
452	705.0006353
453	704.8708727
454	704.6794735
455	704.4863182
456	704.4378117
457	704.3986658
458	704.2590662
459	703.9694166
460	703.8912319
461	703.8866185
462	703.6672867
463	703.5481397
464	703.4887689
465	703.3646356
466	703.3591649
467	703.3015923
468	703.0512569
469	702.4638658
470	702.4573473
471	702.315239
472	701.9308826
473	701.9301945
474	701.684456
475	701.6363901
476	701.6324295
477	701.5540513
478	701.5406707
479	701.4892172
480	701.3401711
481	701.3302062
482	701.2877693
483	701.0594876
484	700.927096
485	700.8356787
486	700.8014771
487	700.6400258
488	700.6255944
489	700.5561348
490	700.4517515
491	700.4468104
492	700.3163576
493	700.0444097
494	699.9300948
495	699.8048196
496	699.5318652
497	699.4623865
498	699.1384178
499	699.0619883
500	699.0616586
501	698.9527872
502	698.6945926
503	698.621195
504	698.314845
505	698.1580552
506	698.1094572
507	697.9608579
508	697.9301868
509	697.8911992
510	697.7731046
511	697.7349918
512	697.6771666
513	697.5549369
514	697.5259009
515	697.4663712
516	697.2959809
517	697.2915157
518	697.2016931
519	697.1329021
520	697.014572
521	696.9667936
522	696.947932
523	696.8805607
524	696.80212
525	696.7956434
526	696.7922358
527	696.6562718
528	696.6539222
529	696.5538276
530	696.5430758
531	696.4426901
532	696.3217107
533	696.0480786
534	696.0112651
535	695.9536184
536	695.9399528
537	695.8769104
538	695.796515
539	695.6040581
540	695.4481677
541	695.3558025
542	695.2324218
543	694.8839774
544	694.8759718
545	694.7057983
546	694.6793561
547	694.6719647
548	694.6614611
549	694.4711957
550	694.3691849
551	694.3219956
552	694.118557
553	694.016833
554	693.9710315
555	693.7462221
556	693.5234341
557	693.4988824
558	693.3181213
559	693.2854072
560	693.2230232
561	692.8988806
562	692.8385022
563	692.7598324
564	692.7079627
565	692.5821849
566	692.2452181
567	692.1259927
568	692.0591815
569	691.8607093
570	691.841706
571	691.8383015
572	691.7854188
573	691.6990998
574	691.6353865
575	691.5501654
576	691.5463931
577	691.2311178
578	691.100942
579	690.966621
580	690.9180689
581	690.7316612
582	690.6768514
583	690.5689873
584	690.4381896
585	690.1802733
586	690.1519684
587	690.1418715
588	690.1348277
589	689.8011742
590	689.7585744
591	689.7530144
592	689.7069061
593	689.3357801
594	689.3189728
595	689.3063507
596	689.2016775
597	689.0985147
598	689.0727547
599	688.8391004
600	688.5993649
601	688.5943503
602	688.4890144
603	688.408754
604	688.3483933
605	688.2711577
606	688.2628473
607	688.2354896
608	688.1842023
609	688.1265432
610	688.0723659
611	687.9485329
612	687.878106
613	687.8436755
614	687.7457335
615	687.742408
616	687.6829694
617	687.6562026
618	687.5227221
619	687.2936645
620	687.1461175
621	687.1312512
622	687.0514131
623	686.9289477
624	686.8242115
625	686.7760126
626	686.7231721
627	686.4479457
628	686.3773264
629	686.2033753
630	685.8676215
631	685.7576535
632	685.6896328
633	685.634477
634	685.5760481
635	685.4230186
636	685.2606293
637	685.254982
638	685.2014478
639	684.941032
640	684.9004268
641	684.8626107
642	684.7004851
643	684.6895179
644	684.6538331
645	684.5262567
646	684.3933253
647	684.2612428
648	684.2524901
649	684.1452218
650	684.0822001
651	683.968283
652	683.9461406
653	683.8449486
654	683.7647637
655	683.7613804
656	683.6435542
657	683.5559909
658	683.5103563
659	683.277156
660	683.2603649
661	683.1556459
662	683.1259612
663	683.1026199
664	683.0488552
665	682.9608201
666	682.9523172
667	682.8228575
668	682.8136718
669	682.7623313
670	682.6404941
671	682.5681603
672	682.53659
673	682.4807331
674	682.4709209
675	682.3997139
676	682.39104
677	682.2950464
678	682.2860554
679	682.2577739
680	682.2293678
681	682.1070881
682	681.7958109
683	681.7927823
684	681.7343491
685	681.6659105
686	681.586816
687	681.5074806
688	681.4683911
689	681.4380822
690	681.2692499
691	681.2666799
692	681.2532878
693	681.1213853
694	681.0651138
695	681.0536085
696	680.9855278
697	680.9482653
698	680.9289717
699	680.7044755
700	680.4569828
701	680.4443063
702	680.3887461
703	680.3534129
704	680.2962026
705	680.2792427
706	680.2291355
707	679.9301166
708	679.9223472
709	679.8543721
710	679.6226816
711	679.5549597
712	679.3764715
713	679.1711863
714	679.123589
715	679.0179078
716	678.9625353
717	678.8930751
718	678.8397358
719	678.786408
720	678.6844381
721	678.6490865
722	678.613618
723	678.6036401
724	678.5996074
725	678.4854558
726	678.4636126
727	678.402869
728	678.3648571
729	678.3084313
730	678.1631603
731	678.0485866
732	678.0212548
733	677.8663949
734	677.5067906
735	677.4732684
736	677.3131793
737	677.2201115
738	677.1203196
739	677.0665719
740	677.0144949
741	676.7799328
742	676.6626409
743	676.6283481
744	676.5903831
745	676.5048382
746	676.469442
747	676.4196762
748	676.2466707
749	676.1787471
750	676.1225003
751	675.9059555
752	675.6985646
753	675.6654905
754	675.6090029
755	675.5687567
756	675.5376319
757	675.4086755
758	675.3922317
759	675.3498731
760	675.3204972
761	675.3040922
762	675.1941294
763	675.1154703
764	675.1010119
765	675.066723
766	674.91623
767	674.8856689
768	674.8510815
769	674.8067151
770	674.5869921
771	674.5521039
772	674.5384061
773	674.50477
774	674.453831
775	674.2304247
776	674.1980229
777	674.1805744
778	674.0004881
779	673.9892638
780	673.7837572
781	673.6639684
782	673.5683655
783	673.5630195
784	673.5137528
785	673.4872495
786	673.4291685
787	673.099598
788	673.0958554
789	672.9742408
790	672.9717899
791	672.9407714
792	672.7550306
793	672.6793224
794	672.6038318
795	672.5309229
796	672.486656
797	672.4722118
798	672.4387897
799	672.4157992
800	672.4007785
801	672.2648545
802	672.1429752
803	672.1015363
804	672.0893962
805	672.055155
806	671.8030807
807	671.7974035
808	671.7294946
809	671.6946308
810	671.6110107
811	671.4708492
812	671.4003231
813	671.2114699
814	671.1357991
815	670.9443103
816	670.8417973
817	670.5224603
818	670.3353485
819	670.1605894
820	670.1410532
821	669.9824663
822	669.9647672
823	669.704148
824	669.6259941
825	669.5177948
826	669.4185076
827	669.3598723
828	669.352721
829	669.292569
830	669.2470731
831	669.1915231
832	669.0012655
833	668.9558282
834	668.8885054
835	668.7892121
836	668.7834495
837	668.7543892
838	668.6906544
839	668.4900566
840	668.4632317
841	668.417317
842	668.3533589
843	668.3181542
844	668.2803576
845	668.2682059
846	668.2244394
847	668.1187479
848	668.0791243
849	667.9914358
850	667.8958498
851	667.7286774
852	667.5118693
853	667.4748518
854	667.3059951
855	667.1216868
856	667.0451573
857	666.9149767
858	666.7421445
859	666.7163328
860	666.5607732
861	666.5226007
862	666.4975536
863	666.4274531
864	666.3501446
865	666.301044
866	666.2559507
867	666.1573199
868	666.112346
869	666.0743064
870	665.9551298
871	665.8510481
872	665.7623956
873	665.6169296
874	665.5997661
875	665.5970411
876	665.5832191
877	665.5801387
878	665.5563132
879	665.4866126
880	665.4462483
881	665.2999844
882	665.1301148
883	665.0804759
884	665.0302931
885	664.8465876
886	664.7457662
887	664.6340894
888	664.5700201
889	664.3576271
890	664.2183483
891	663.8946326
892	663.769872
893	663.7481607
894	663.744398
895	663.7069653
896	663.6787416
897	663.5450011
898	663.5317458
899	663.4935877
900	663.4625175
901	663.2264952
902	663.1512494
903	663.0324045
904	662.9937747
905	662.8916266
906	662.8559131
907	662.6276447
908	662.3044783
909	662.0988289
910	661.7745963
911	661.7593208
912	661.705787
913	661.6637406
914	661.6373701
915	661.6228116
916	661.5806235
917	661.5511076
918	661.5435177
919	661.5274779
920	661.4485535
921	661.2905644
922	661.2223381
923	661.1678116
924	661.0579912
925	661.0432308
926	660.9911036
927	660.9796683
928	660.8697078
929	660.7856643
930	660.7646235
931	660.7381173
932	660.682301
933	660.6756236
934	660.5911781
935	660.4098811
936	660.3605239
937	660.3348915
938	660.2481215
939	660.1207376
940	660.0621293
941	660.0079949
942	659.9490955
943	659.9446582
944	659.8899307
945	659.7284866
946	659.6547497
947	659.636391
948	659.5578341
949	659.5212522
950	659.4476335
951	659.3144509
952	659.2985108
953	659.2582373
954	659.113424
955	659.0549475
956	659.0272525
957	659.0168491
958	658.9443279
959	658.8265571
960	658.7932976
961	658.7396584
962	658.6516146
963	658.5963237
964	658.5397309
965	658.382974
966	658.3495025
967	658.3473395
968	658.196079
969	658.0882812
970	658.0664827
971	658.0323644
972	657.9287247
973	657.8960554
974	657.7599576
975	657.7306456
976	657.7013247
977	657.6625963
978	657.6111887
979	657.5524091
980	657.4858681
981	657.3609229
982	657.3392958
983	656.9503669
984	656.9220727
985	656.9125651
986	656.8713253
987	656.7984413
988	656.6545121
989	656.6188613
990	656.4185217
991	656.0802505
992	656.0500846
993	655.9599906
994	655.8883425
995	655.8571551
996	655.8210491
997	655.6873612
998	655.6827796
999	655.5954894
