iter	RMSE
534	685.8492981
535	685.8219357
536	685.75101
537	685.7198981
538	685.7142725
539	685.6937496
540	685.6845488
541	685.5512633
542	685.3810528
543	685.3152772
544	685.3066788
545	685.2494396
546	685.2279376
547	685.1754828
548	685.1498433
549	685.1450903
550	684.976682
551	684.7756337
552	684.6761628
553	684.6430492
554	684.6187715
555	684.5652114
556	684.5142784
557	684.4646091
558	684.1627622
559	684.1537254
560	684.115317
561	684.0478561
562	683.9772217
563	683.8126307
564	683.7541475
565	683.5693624
566	683.5659021
567	683.4676739
568	683.4197452
569	683.2914725
570	683.0777458
571	683.0329097
572	682.9777052
573	682.9410283
574	682.8556875
575	682.8229415
576	682.8012043
577	682.6247407
578	682.5166771
579	682.4511116
580	682.3468152
581	682.2758777
582	682.2038644
583	681.9016634
584	681.8059216
585	681.7672085
586	681.5333534
587	681.51347
588	681.4627872
589	681.4508679
590	681.3769856
591	681.0900315
592	681.0434876
593	680.7988359
594	680.7238723
595	680.6576263
596	680.4358394
597	680.3808087
598	680.3465229
599	680.2406438
600	680.1920847
601	680.1646732
602	680.1148536
603	680.0463514
604	679.971358
605	679.9296186
606	679.9009401
607	679.641937
608	679.618191
609	679.4594257
610	679.4137797
611	679.1558914
612	679.1506274
613	679.0909061
614	679.0043076
615	678.9737759
616	678.8595566
617	678.7640394
618	678.733541
619	678.6479664
620	678.6182867
621	678.4950597
622	678.2825569
623	678.022283
624	677.8515803
625	677.7909495
626	677.7859099
627	677.6825968
628	677.614749
629	677.5642701
630	677.5133425
631	677.4466166
632	677.4184564
633	677.1413416
634	677.1342421
635	677.1122076
636	677.0883413
637	677.0401408
638	677.0308136
639	677.0003354
640	676.9139005
641	676.9020902
642	676.8427603
643	676.8276684
644	676.6618195
645	676.3551266
646	676.3289
647	676.2041374
648	676.0853693
649	676.0763722
650	676.0138078
651	675.9134371
652	675.8630435
653	675.8113373
654	675.7853001
655	675.4806853
656	675.3390208
657	675.2737989
658	675.2379878
659	675.1659118
660	675.1520384
661	675.1421419
662	675.0870855
663	675.0550652
664	674.9853637
665	674.9763017
666	674.8430786
667	674.8254667
668	674.60527
669	674.567237
670	674.4641337
671	674.402905
672	674.1771248
673	674.0762236
674	674.0647966
675	674.0054351
676	673.8763533
677	673.8162781
678	673.7327132
679	673.7141219
680	673.6546053
681	673.5818214
682	673.5587374
683	673.4406773
684	673.4163112
685	673.3846128
686	673.3790294
687	673.3090612
688	673.2587791
689	673.0275649
690	672.9486504
691	672.9419452
692	672.824107
693	672.7593479
694	672.7055635
695	672.5662158
696	672.4446117
697	672.3896055
698	672.345479
699	672.1585098
700	672.1114017
701	672.0579568
702	671.983568
703	671.9080863
704	671.7120894
705	671.6635615
706	671.5124894
707	671.3168957
708	671.2421794
709	671.2100251
710	671.1688806
711	671.1517034
712	671.1299012
713	671.0650041
714	670.9752494
715	670.9709066
716	670.9646848
717	670.9089994
718	670.8712623
719	670.809266
720	670.8037353
721	670.7077554
722	670.6724348
723	670.6447073
724	670.6276661
725	670.5868985
726	670.5528025
727	670.5003149
728	670.325584
729	670.2691057
730	670.1347173
731	670.0372731
732	669.9847159
733	669.9393715
734	669.9324488
735	669.9072102
736	669.8626664
737	669.7699485
738	669.6112795
739	669.5877994
740	669.4596888
741	669.455564
742	669.4174258
743	669.194082
744	669.1447387
745	669.1394772
746	669.0881454
747	669.0486784
748	669.0374152
749	669.0029697
750	668.9254644
751	668.919169
752	668.8699442
753	668.8297965
754	668.7994488
755	668.7375113
756	668.6521271
757	668.5991507
758	668.5948863
759	668.3644921
760	668.2995983
761	668.2257737
762	668.0588618
763	667.9870865
764	667.7928741
765	667.661326
766	667.5612679
767	667.5384401
768	667.4450612
769	667.3799869
770	667.358087
771	667.3049348
772	667.2564913
773	667.2238928
774	667.1557958
775	667.1021878
776	667.0616069
777	667.0436972
778	666.9761726
779	666.919355
780	666.8927687
781	666.8555075
782	666.8200585
783	666.7621905
784	666.7288833
785	666.6281327
786	666.5899727
787	666.4898959
788	666.3286861
789	666.2509153
790	666.2109204
791	666.1687306
792	666.0956006
793	666.0012954
794	665.9348131
795	665.8693151
796	665.8189125
797	665.8035599
798	665.6837012
799	665.5846905
800	665.5239531
801	665.3931582
802	665.3584087
803	665.3126396
804	665.2546097
805	665.082466
806	664.9730495
807	664.9331994
808	664.8963124
809	664.7650901
810	664.7564621
811	664.7418076
812	664.6929085
813	664.6282879
814	664.6016095
815	664.5339188
816	664.482765
817	664.4114157
818	664.2615152
819	664.2385334
820	664.1818863
821	664.1531891
822	664.1356827
823	664.0880903
824	664.0013374
825	663.9473933
826	663.9161724
827	663.9105632
828	663.8593631
829	663.8002813
830	663.7028447
831	663.6468595
832	663.6119274
833	663.2472326
834	663.2167854
835	663.2100426
836	662.9633686
837	662.8311228
838	662.7062178
839	662.6362446
840	662.6145937
841	662.4406483
842	662.3982234
843	662.3657337
844	662.3106567
845	662.2792273
846	662.1712348
847	662.0225352
848	661.9801626
849	661.8300381
850	661.7388501
851	661.7060778
852	661.647164
853	661.6093457
854	661.5097427
855	661.36985
856	661.3270465
857	661.180557
858	661.0521061
859	661.0184631
860	661.0009863
861	660.9846607
862	660.8213614
863	660.7287711
864	660.4705834
865	660.3556672
866	660.1661629
867	659.9965703
868	659.9900521
869	659.9655087
870	659.8893877
871	659.7852703
872	659.6617289
873	659.6518201
874	659.5115596
875	659.4579976
876	659.3001587
877	659.2387351
878	659.1436989
879	659.0560521
880	659.0490783
881	659.0115398
882	658.9907409
883	658.8475856
884	658.7589535
885	658.7194535
886	658.7134731
887	658.6534628
888	658.6378966
889	658.5613333
890	658.4640517
891	658.4550757
892	658.368524
893	658.3019624
894	658.1034174
895	658.0901448
896	657.9995307
897	657.9799734
898	657.9200343
899	657.8726039
900	657.8623267
901	657.7904924
902	657.7683431
903	657.7612542
904	657.7080437
905	657.6574635
906	657.5923822
907	657.5862672
908	657.490045
909	657.3368627
910	657.2849341
911	657.241792
912	657.1643509
913	657.1404731
914	657.0938674
915	656.9680229
916	656.9576584
917	656.9314954
918	656.9199048
919	656.8479345
920	656.7958068
921	656.6831303
922	656.6316584
923	656.4089971
924	656.352009
925	656.3468009
926	656.3184226
927	656.3044914
928	656.248137
929	656.2139245
930	656.024433
931	656.0071849
932	655.875544
933	655.7725296
934	655.5671681
935	655.5544867
936	655.5023782
937	655.2794191
938	655.2301623
939	655.169691
940	655.1554202
941	655.1054709
942	655.0243095
943	654.9966346
944	654.9839356
945	654.9138138
946	654.8046217
947	654.7823113
948	654.7560063
949	654.7158645
950	654.629964
951	654.6124561
952	654.5640882
953	654.5080739
954	654.4881265
955	654.3543449
956	654.3031604
957	654.2566174
958	654.2217607
959	654.1047982
960	653.8297649
961	653.8077719
962	653.7269392
963	653.6727912
964	653.4893746
965	653.3710385
966	653.3081595
967	653.0333886
968	652.9906015
969	652.8976802
970	652.8814632
971	652.8697726
972	652.8350239
973	652.7892926
974	652.7668299
975	652.7145887
976	652.6579225
977	652.5415001
978	652.3917293
979	652.3246811
980	652.2970837
981	652.1046841
982	652.0746987
983	651.9432754
984	651.9287605
985	651.8337776
986	651.7476745
987	651.6456342
988	651.4333473
989	651.4110442
990	651.2188855
991	651.1276566
992	651.0618889
993	651.038793
994	651.0156647
995	650.9597565
996	650.9428668
997	650.8980945
998	650.8507124
999	650.6973129
