iter	Passed	Remaining
345	48185	91078
346	48355	90997
347	48485	90841
348	48602	90659
349	48713	90467
350	48845	90315
351	48967	90144
352	49084	89965
353	49228	89834
354	49358	89679
355	49488	89524
356	49614	89361
357	49746	89209
358	49884	89068
359	50000	88890
360	50122	88720
361	50248	88559
362	50384	88416
363	50504	88244
364	50615	88057
365	50758	87926
366	50876	87750
367	51017	87616
368	51144	87459
369	51283	87320
370	51418	87176
371	51540	87009
372	51653	86828
373	51779	86668
374	51908	86513
375	52066	86407
376	52189	86244
377	52308	86074
378	52433	85913
379	52568	85768
380	52686	85597
381	52817	85447
382	52938	85282
383	53095	85173
384	53223	85018
385	53359	84876
386	53480	84712
387	53608	84557
388	53732	84396
389	53858	84239
390	53977	84071
391	54099	83909
392	54230	83760
393	54369	83624
394	54499	83474
395	54627	83321
396	54772	83192
397	54886	83019
398	54996	82838
399	55122	82683
400	55251	82532
401	55407	82422
402	55545	82285
403	55668	82125
404	55788	81960
405	55919	81813
406	56066	81689
407	56214	81566
408	56368	81452
409	56487	81286
410	56602	81116
411	56729	80963
412	56847	80797
413	56982	80656
414	57107	80501
415	57257	80380
416	57400	80250
417	57526	80096
418	57644	79931
419	57749	79748
420	57878	79599
421	57995	79435
422	58124	79285
423	58257	79142
424	58389	78996
425	58550	78892
426	58664	78723
427	58784	78563
428	58897	78392
429	59032	78252
430	59159	78101
431	59314	77987
432	59439	77834
433	59632	77769
434	59816	77693
435	59963	77566
436	60092	77418
437	60217	77264
438	60337	77105
439	60471	76963
440	60593	76806
441	60716	76651
442	60844	76501
443	60973	76353
444	61104	76209
445	61234	76063
446	61406	75968
447	61547	75835
448	61674	75684
449	61801	75535
450	61922	75378
451	62055	75235
452	62198	75105
453	62337	74970
454	62467	74823
455	62588	74667
456	62708	74509
457	62834	74358
458	62951	74198
459	63073	74043
460	63199	73893
461	63348	73769
462	63487	73634
463	63624	73496
464	63731	73325
465	63855	73172
466	63981	73023
467	64114	72881
468	64259	72754
469	64423	72647
470	64549	72497
471	64687	72362
472	64812	72211
473	64938	72062
474	65061	71910
475	65206	71781
476	65364	71668
477	65504	71534
478	65615	71369
479	65742	71220
480	65878	71083
481	66009	70939
482	66131	70786
483	66253	70633
484	66396	70502
485	66520	70352
486	66641	70199
487	66771	70055
488	66902	69912
489	67032	69768
490	67155	69617
491	67309	69498
492	67448	69364
493	67574	69215
494	67701	69069
495	67852	68947
496	67980	68801
497	68104	68651
498	68236	68510
499	68373	68373
500	68491	68217
501	68628	68081
502	68754	67934
503	68891	67797
504	69028	67661
505	69148	67508
506	69274	67361
507	69420	67233
508	69546	67086
509	69669	66937
510	69789	66784
511	69918	66641
512	70040	66491
513	70171	66349
514	70316	66220
515	70441	66072
516	70550	65910
517	70676	65764
518	70795	65611
519	70930	65474
520	71056	65328
521	71188	65187
522	71381	65103
523	71516	64965
524	71670	64845
525	71799	64701
526	71952	64580
527	72099	64452
528	72226	64307
529	72367	64175
530	72507	64041
531	72633	63895
532	72760	63751
533	72894	63612
534	73024	63470
535	73148	63322
536	73314	63211
537	73449	63073
538	73575	62928
539	73718	62797
540	73840	62648
541	73982	62516
542	74109	62371
543	74238	62228
544	74377	62094
545	74510	61955
546	74624	61800
547	74754	61658
548	74879	61513
549	75002	61365
550	75127	61220
551	75268	61087
552	75392	60941
553	75524	60801
554	75634	60643
555	75763	60501
556	75893	60360
557	76011	60209
558	76127	60057
559	76263	59921
560	76406	59790
561	76543	59655
562	76667	59508
563	76794	59365
564	76926	59226
565	77060	59088
566	77192	58949
567	77338	58821
568	77471	58682
569	77601	58541
570	77717	58390
571	77839	58243
572	77971	58104
573	78115	57974
574	78265	57848
575	78404	57714
576	78529	57570
577	78653	57425
578	78789	57288
579	78911	57142
580	79040	57001
581	79192	56877
582	79341	56750
583	79465	56605
584	79589	56461
585	79699	56306
586	79823	56162
587	79943	56015
588	80069	55871
589	80197	55730
590	80363	55615
591	80479	55465
592	80604	55322
593	80728	55178
594	80882	55054
595	81021	54920
596	81135	54769
597	81271	54634
598	81364	54469
599	81477	54318
600	81604	54176
601	81734	54036
602	81872	53902
603	82039	53787
604	82157	53639
605	82287	53500
606	82430	53369
607	82609	53261
608	82770	53141
609	82931	53021
610	83084	52896
611	83215	52757
612	83336	52612
613	83465	52471
614	83590	52329
615	83714	52185
616	83850	52049
617	84008	51927
618	84135	51786
619	84267	51647
620	84396	51507
621	84521	51365
622	84640	51218
623	84758	51072
624	84894	50936
625	85040	50807
626	85172	50668
627	85302	50529
628	85437	50392
629	85585	50264
630	85742	50141
631	85882	50007
632	86024	49874
633	86150	49733
634	86271	49589
635	86402	49450
636	86545	49318
637	86684	49184
638	86815	49046
639	86946	48907
640	87094	48778
641	87242	48649
642	87360	48503
643	87488	48363
644	87612	48220
645	87737	48078
646	87888	47951
647	88028	47817
648	88147	47672
649	88268	47528
650	88419	47401
651	88538	47256
652	88683	47125
653	88814	46987
654	88956	46854
655	89088	46716
656	89214	46576
657	89331	46430
658	89462	46292
659	89603	46159
660	89733	46020
661	89867	45884
662	89992	45742
663	90125	45605
664	90250	45464
665	90373	45322
666	90504	45184
667	90634	45046
668	90761	44905
669	90882	44763
670	91025	44630
671	91153	44491
672	91272	44347
673	91403	44210
674	91528	44069
675	91649	43926
676	91779	43788
677	91943	43666
678	92081	43531
679	92216	43395
680	92328	43249
681	92456	43110
682	92609	42982
683	92728	42839
684	92855	42699
685	92995	42566
686	93137	42433
687	93343	42330
688	93480	42195
689	93618	42060
690	93756	41925
691	93897	41792
692	94036	41658
693	94166	41520
694	94297	41382
695	94409	41236
696	94520	41089
697	94648	40951
698	94776	40812
699	94914	40677
700	95052	40543
701	95197	40411
702	95319	40269
703	95443	40129
704	95558	39985
705	95696	39850
706	95826	39712
707	95958	39576
708	96081	39435
709	96216	39299
710	96342	39160
711	96483	39026
712	96614	38889
713	96756	38756
714	96887	38619
715	97027	38485
716	97161	38349
717	97319	38223
718	97449	38085
719	97576	37946
720	97721	37814
721	97866	37682
722	98023	37555
723	98150	37416
724	98297	37285
725	98441	37152
726	98573	37016
727	98722	36885
728	98856	36749
729	99013	36621
730	99152	36487
731	99309	36359
732	99443	36222
733	99583	36088
734	99743	35961
735	99904	35835
736	100050	35703
737	100185	35567
738	100313	35428
739	100466	35299
740	100584	35157
741	100717	35020
742	100853	34884
743	100995	34751
744	101145	34620
745	101298	34490
746	101436	34355
747	101564	34216
748	101709	34084
749	101860	33953
750	102011	33822
751	102149	33687
752	102299	33556
753	102428	33418
754	102571	33284
755	102720	33153
756	102882	33025
757	103048	32899
758	103203	32769
759	103346	32635
760	103499	32505
761	103662	32377
762	103864	32262
763	104057	32143
764	104260	32027
765	104441	31904
766	104599	31775
767	104758	31645
768	104928	31519
769	105087	31389
770	105254	31262
771	105400	31128
772	105550	30996
773	105700	30863
774	105837	30726
775	105990	30595
776	106161	30468
777	106302	30333
778	106466	30204
779	106620	30072
780	106761	29936
781	106943	29812
782	107091	29679
783	107274	29555
784	107447	29428
785	107610	29298
786	107742	29160
787	107892	29026
788	108020	28887
789	108157	28750
790	108290	28612
791	108427	28475
792	108559	28337
793	108707	28203
794	108844	28066
795	108968	27926
796	109105	27789
797	109234	27650
798	109372	27514
799	109509	27377
800	109644	27240
801	109783	27103
802	109962	26977
803	110100	26840
804	110239	26703
805	110400	26572
806	110536	26435
807	110678	26299
808	110826	26165
809	110959	26027
810	111099	25891
811	111239	25754
812	111370	25616
813	111500	25477
814	111666	25347
815	111798	25209
816	111941	25073
817	112107	24943
818	112236	24804
819	112402	24673
820	112539	24536
821	112670	24398
822	112801	24259
823	112953	24125
824	113090	23988
825	113223	23850
826	113378	23717
827	113521	23581
828	113685	23450
829	113819	23312
830	113953	23174
831	114110	23041
832	114274	22909
833	114472	22784
834	114645	22654
835	114858	22532
836	115009	22397
837	115154	22261
838	115289	22123
839	115412	21983
840	115542	21844
841	115675	21706
842	115816	21569
843	115994	21439
844	116163	21308
845	116301	21170
846	116439	21033
847	116583	20896
848	116730	20761
849	116880	20625
850	117005	20486
851	117153	20350
852	117285	20212
853	117430	20075
854	117569	19938
855	117725	19804
856	117894	19672
857	118027	19533
858	118169	19396
859	118344	19265
860	118501	19130
861	118645	18994
862	118775	18855
863	118916	18718
864	119046	18579
865	119197	18443
866	119326	18304
867	119467	18167
868	119594	18028
869	119733	17891
870	119887	17756
871	120028	17618
872	120153	17479
873	120297	17342
874	120419	17202
875	120570	17067
876	120736	16933
877	120916	16801
878	121068	16665
879	121212	16528
880	121389	16396
881	121546	16261
882	121701	16125
883	121837	15987
884	121986	15851
885	122133	15714
886	122301	15580
887	122441	15443
888	122619	15310
889	122751	15171
890	122904	15035
891	123070	14900
892	123242	14767
893	123415	14633
894	123553	14495
895	123705	14358
896	123842	14220
897	123983	14082
898	124119	13944
899	124263	13807
900	124414	13670
901	124577	13534
902	124833	13409
903	124992	13273
904	125197	13142
905	125337	13004
906	125478	12866
907	125626	12728
908	125779	12591
909	125921	12453
910	126049	12314
911	126196	12176
912	126332	12038
913	126483	11901
914	126619	11762
915	126751	11623
916	126927	11488
917	127059	11349
918	127208	11212
919	127340	11073
920	127486	10935
921	127629	10797
922	127780	10659
923	127916	10521
924	128055	10382
925	128190	10244
926	128314	10104
927	128445	9965
928	128592	9827
929	128742	9690
930	128901	9553
931	129054	9415
932	129211	9278
933	129348	9140
934	129483	9001
935	129628	8863
936	129777	8725
937	129935	8588
938	130103	8451
939	130257	8314
940	130389	8175
941	130539	8037
942	130690	7899
943	130851	7762
944	130997	7624
945	131119	7484
946	131252	7345
947	131379	7206
948	131518	7067
949	131671	6930
950	131835	6792
951	131986	6654
952	132149	6517
953	132303	6379
954	132455	6241
955	132593	6102
956	132763	5965
957	132927	5827
958	133090	5690
959	133230	5551
960	133360	5412
961	133504	5273
962	133663	5135
963	133831	4997
964	133983	4859
965	134133	4721
966	134266	4582
967	134413	4443
968	134571	4305
969	134707	4166
970	134861	4027
971	135082	3891
972	135226	3752
973	135360	3613
974	135541	3475
975	135697	3336
976	135851	3198
977	136019	3059
978	136146	2920
979	136313	2781
980	136463	2643
981	136616	2504
982	136786	2365
983	136947	2226
984	137106	2087
985	137261	1948
986	137399	1809
987	137512	1670
988	137641	1530
989	137791	1391
990	137933	1252
991	138089	1113
992	138242	974
993	138403	835
994	138546	696
995	138675	556
996	138808	417
997	138950	278
998	139079	139
999	139227	0
