iter	Passed	Remaining
134	18116	116080
135	18226	115792
136	18443	116179
137	18569	115990
138	18701	115840
139	18837	115714
140	18933	115345
141	19053	115128
142	19208	115116
143	19357	115069
144	19468	114798
145	19595	114619
146	19731	114494
147	19856	114307
148	19985	114144
149	20114	113984
150	20256	113892
151	20393	113774
152	20520	113601
153	20652	113454
154	20792	113352
155	20928	113230
156	21045	113002
157	21177	112857
158	21305	112692
159	21440	112562
160	21548	112293
161	21668	112089
162	21807	111980
163	21948	111881
164	22070	111691
165	22205	111564
166	22346	111465
167	22477	111318
168	22604	111151
169	22735	111002
170	22863	110838
171	22991	110680
172	23120	110525
173	23223	110246
174	23356	110109
175	23469	109881
176	23600	109735
177	23742	109641
178	23868	109473
179	24002	109343
180	24138	109221
181	24268	109073
182	24407	108968
183	24541	108836
184	24667	108668
185	24795	108515
186	24940	108431
187	25062	108250
188	25192	108100
189	25346	108055
190	25473	107896
191	25611	107782
192	25738	107620
193	25857	107426
194	25990	107295
195	26106	107091
196	26231	106924
197	26376	106838
198	26552	106875
199	26682	106730
200	26822	106621
201	26955	106488
202	27084	106338
203	27220	106214
204	27381	106185
205	27515	106053
206	27648	105918
207	27809	105888
208	27938	105737
209	28045	105504
210	28165	105321
211	28281	105122
212	28357	104775
213	28480	104604
214	28613	104472
215	28749	104349
216	28906	104303
217	29034	104151
218	29163	104002
219	29293	103857
220	29429	103736
221	29513	103430
222	29643	103287
223	29724	102973
224	29851	102822
225	29969	102637
226	30094	102481
227	30222	102331
228	30351	102188
229	30481	102045
230	30601	101873
231	30740	101762
232	30869	101618
233	30978	101409
234	31102	101249
235	31224	101081
236	31355	100947
237	31482	100796
238	31623	100693
239	31753	100553
240	31894	100446
241	32018	100288
242	32142	100132
243	32275	100001
244	32436	99956
245	32566	99819
246	32710	99722
247	32827	99540
248	32954	99392
249	33082	99246
250	33204	99083
251	33328	98928
252	33457	98785
253	33588	98649
254	33713	98497
255	33851	98380
256	33974	98221
257	34104	98082
258	34236	97952
259	34359	97792
260	34485	97643
261	34623	97526
262	34765	97423
263	34894	97281
264	35030	97161
265	35156	97010
266	35278	96850
267	35417	96736
268	35535	96566
269	35671	96444
270	35800	96303
271	35910	96113
272	36035	95961
273	36173	95846
274	36362	95865
275	36483	95703
276	36613	95565
277	36778	95519
278	36919	95408
279	37067	95317
280	37195	95173
281	37318	95016
282	37438	94852
283	37594	94780
284	37739	94679
285	37874	94552
286	38004	94414
287	38136	94281
288	38266	94144
289	38413	94047
290	38539	93897
291	38698	93831
292	38817	93665
293	38944	93519
294	39075	93384
295	39201	93236
296	39323	93078
297	39465	92968
298	39582	92800
299	39706	92649
300	39834	92506
301	39966	92371
302	40089	92220
303	40214	92070
304	40331	91902
305	40457	91757
306	40588	91622
307	40716	91480
308	40842	91334
309	40958	91165
310	41094	91042
311	41226	90909
312	41367	90797
313	41499	90664
314	41627	90523
315	41760	90393
316	41896	90269
317	42023	90125
318	42152	89987
319	42284	89853
320	42418	89726
321	42549	89591
322	42690	89477
323	42824	89349
324	42950	89204
325	43082	89072
326	43232	88977
327	43370	88857
328	43501	88721
329	43633	88589
330	43781	88488
331	43913	88356
332	44038	88208
333	44223	88182
334	44379	88097
335	44524	87988
336	44661	87865
337	44810	87764
338	44933	87613
339	45055	87461
340	45181	87315
341	45312	87180
342	45428	87016
343	45558	86879
344	45688	86742
345	45818	86603
346	45941	86455
347	46072	86319
348	46192	86163
349	46327	86037
350	46461	85907
351	46579	85749
352	46721	85633
353	46845	85486
354	46971	85342
355	47098	85200
356	47237	85079
357	47365	84940
358	47506	84822
359	47632	84680
360	47745	84513
361	47879	84384
362	48014	84257
363	48137	84107
364	48262	83964
365	48393	83829
366	48531	83706
367	48661	83570
368	48797	83444
369	48910	83279
370	49033	83133
371	49160	82992
372	49293	82860
373	49425	82727
374	49552	82587
375	49683	82453
376	49807	82307
377	49945	82185
378	50074	82048
379	50207	81917
380	50335	81779
381	50462	81639
382	50588	81497
383	50727	81375
384	50848	81225
385	50988	81106
386	51131	80991
387	51260	80854
388	51382	80705
389	51508	80564
390	51629	80415
391	51756	80274
392	51895	80154
393	52082	80105
394	52206	79962
395	52340	79832
396	52488	79724
397	52632	79610
398	52785	79508
399	52924	79386
400	53051	79246
401	53186	79118
402	53325	78995
403	53438	78835
404	53574	78708
405	53712	78584
406	53857	78470
407	53981	78326
408	54110	78189
409	54240	78052
410	54364	77908
411	54506	77790
412	54642	77663
413	54772	77528
414	54914	77410
415	55042	77271
416	55162	77121
417	55290	76983
418	55424	76854
419	55555	76719
420	55685	76584
421	55815	76449
422	55946	76315
423	56075	76177
424	56206	76044
425	56337	75909
426	56469	75777
427	56624	75675
428	56756	75543
429	56867	75382
430	57001	75252
431	57126	75110
432	57255	74974
433	57389	74843
434	57516	74704
435	57657	74584
436	57788	74450
437	57931	74331
438	58097	74242
439	58235	74117
440	58366	73983
441	58501	73855
442	58632	73720
443	58761	73584
444	58883	73439
445	59024	73317
446	59150	73176
447	59269	73029
448	59414	72911
449	59551	72784
450	59680	72648
451	59806	72508
452	59938	72376
453	60115	72297
454	60239	72154
455	60404	72061
456	60551	71945
457	60699	71832
458	60840	71710
459	60960	71561
460	61084	71419
461	61216	71287
462	61360	71167
463	61495	71037
464	61627	70904
465	61746	70756
466	61876	70621
467	61998	70476
468	62134	70348
469	62263	70211
470	62401	70085
471	62547	69968
472	62679	69835
473	62815	69706
474	62941	69567
475	63080	69441
476	63223	69319
477	63358	69190
478	63491	69058
479	63652	68957
480	63791	68830
481	63915	68689
482	64046	68554
483	64172	68415
484	64294	68271
485	64423	68135
486	64577	68024
487	64707	67890
488	64836	67753
489	64956	67607
490	65090	67476
491	65208	67329
492	65328	67184
493	65461	67051
494	65592	66917
495	65729	66789
496	65852	66647
497	65985	66515
498	66115	66380
499	66240	66240
500	66369	66104
501	66505	65975
502	66653	65858
503	66783	65723
504	66913	65588
505	67048	65458
506	67171	65316
507	67297	65178
508	67437	65052
509	67590	64939
510	67800	64881
511	67965	64779
512	68100	64649
513	68234	64517
514	68372	64389
515	68516	64267
516	68657	64142
517	68802	64021
518	68938	63890
519	69046	63734
520	69190	63612
521	69316	63473
522	69445	63337
523	69580	63206
524	69716	63076
525	69840	62935
526	69980	62809
527	70122	62685
528	70257	62554
529	70390	62422
530	70515	62281
531	70654	62154
532	70780	62016
533	70911	61881
534	71040	61745
535	71168	61608
536	71307	61481
537	71440	61348
538	71622	61257
539	71751	61121
540	71891	60994
541	72029	60866
542	72159	60731
543	72295	60600
544	72446	60483
545	72566	60338
546	72690	60199
547	72797	60044
548	72930	59911
549	73056	59773
550	73177	59631
551	73305	59494
552	73438	59361
553	73571	59228
554	73690	59085
555	73849	58973
556	73977	58836
557	74101	58696
558	74251	58577
559	74382	58443
560	74522	58315
561	74653	58181
562	74790	58052
563	74923	57919
564	75049	57781
565	75202	57664
566	75335	57531
567	75458	57391
568	75603	57267
569	75739	57136
570	75891	57018
571	76019	56881
572	76155	56750
573	76300	56627
574	76437	56497
575	76568	56363
576	76711	56237
577	76912	56154
578	77042	56018
579	77168	55880
580	77313	55756
581	77441	55619
582	77583	55493
583	77736	55373
584	77879	55248
585	78004	55108
586	78130	54970
587	78290	54856
588	78419	54720
589	78544	54581
590	78681	54451
591	78822	54323
592	78952	54188
593	79083	54053
594	79221	53923
595	79341	53781
596	79463	53641
597	79602	53511
598	79737	53380
599	79869	53246
600	80018	53123
601	80143	52984
602	80277	52852
603	80415	52722
604	80575	52607
605	80704	52470
606	80837	52337
607	80982	52212
608	81101	52069
609	81240	51940
610	81370	51805
611	81506	51674
612	81662	51555
613	81797	51423
614	81921	51284
615	82043	51143
616	82185	51016
617	82316	50881
618	82446	50746
619	82581	50614
620	82710	50478
621	82833	50339
622	82970	50208
623	83105	50076
624	83240	49944
625	83377	49813
626	83516	49683
627	83637	49543
628	83770	49409
629	83909	49280
630	84041	49146
631	84164	49007
632	84299	48874
633	84417	48733
634	84551	48600
635	84678	48463
636	84806	48327
637	84925	48186
638	85057	48052
639	85192	47921
640	85329	47789
641	85459	47654
642	85589	47520
643	85770	47413
644	85911	47284
645	86045	47151
646	86181	47020
647	86333	46897
648	86470	46766
649	86655	46660
650	86800	46533
651	86920	46392
652	87063	46265
653	87183	46124
654	87305	45985
655	87438	45851
656	87595	45730
657	87726	45596
658	87895	45481
659	88040	45354
660	88171	45219
661	88321	45094
662	88457	44962
663	88591	44829
664	88744	44705
665	88871	44569
666	89004	44435
667	89132	44299
668	89270	44168
669	89413	44039
670	89548	43906
671	89685	43775
672	89839	43651
673	89970	43517
674	90103	43383
675	90226	43244
676	90366	43114
677	90486	42974
678	90615	42839
679	90747	42704
680	90870	42566
681	91009	42435
682	91135	42298
683	91261	42161
684	91402	42031
685	91535	41898
686	91666	41763
687	91795	41628
688	91927	41494
689	92072	41366
690	92209	41234
691	92344	41101
692	92477	40967
693	92599	40829
694	92730	40694
695	92853	40556
696	92992	40425
697	93144	40300
698	93279	40167
699	93413	40034
700	93544	39899
701	93676	39765
702	93834	39642
703	93981	39514
704	94168	39403
705	94297	39268
706	94427	39133
707	94564	39001
708	94731	38881
709	94852	38742
710	94992	38611
711	95136	38482
712	95274	38350
713	95408	38216
714	95535	38080
715	95669	37947
716	95791	37808
717	95923	37674
718	96060	37542
719	96213	37416
720	96381	37296
721	96534	37169
722	96678	37040
723	96818	36908
724	96951	36774
725	97087	36641
726	97220	36507
727	97376	36382
728	97512	36249
729	97661	36121
730	97796	35988
731	97939	35857
732	98094	35731
733	98228	35597
734	98382	35471
735	98517	35337
736	98691	35218
737	98847	35092
738	98993	34962
739	99151	34837
740	99300	34708
741	99432	34573
742	99583	34445
743	99720	34312
744	99845	34175
745	99985	34043
746	100136	33914
747	100256	33776
748	100391	33642
749	100554	33518
750	100679	33381
751	100834	33254
752	100969	33120
753	101100	32985
754	101238	32852
755	101379	32720
756	101546	32596
757	101680	32462
758	101832	32334
759	101974	32202
760	102107	32067
761	102233	31931
762	102428	31816
763	102569	31683
764	102709	31551
765	102833	31413
766	102980	31283
767	103145	31158
768	103289	31027
769	103439	30897
770	103593	30769
771	103721	30632
772	103847	30496
773	103992	30364
774	104131	30231
775	104274	30099
776	104410	29965
777	104540	29830
778	104663	29692
779	104792	29556
780	104933	29424
781	105062	29288
782	105213	29158
783	105360	29027
784	105499	28894
785	105644	28763
786	105780	28629
787	105910	28493
788	106048	28360
789	106175	28223
790	106307	28088
791	106437	27953
792	106556	27814
793	106701	27683
794	106833	27548
795	106968	27414
796	107146	27290
797	107284	27157
798	107431	27025
799	107607	26901
800	107740	26767
801	107871	26631
802	108008	26497
803	108146	26363
804	108285	26230
805	108415	26095
806	108558	25962
807	108699	25829
808	108869	25703
809	109021	25572
810	109169	25441
811	109316	25309
812	109469	25179
813	109627	25049
814	109761	24915
815	109915	24784
816	110054	24651
817	110188	24516
818	110345	24386
819	110476	24250
820	110615	24117
821	110811	23995
822	110982	23868
823	111145	23739
824	111316	23612
825	111445	23476
826	111606	23346
827	111776	23219
828	111912	23084
829	112065	22953
830	112203	22818
831	112334	22682
832	112484	22550
833	112625	22417
834	112756	22281
835	112885	22144
836	113029	22011
837	113168	21877
838	113312	21744
839	113451	21609
840	113605	21478
841	113751	21345
842	113894	21211
843	114019	21074
844	114160	20940
845	114297	20805
846	114460	20675
847	114616	20544
848	114785	20415
849	114953	20285
850	115100	20152
851	115241	20018
852	115405	19888
853	115546	19753
854	115681	19618
855	115829	19485
856	115972	19351
857	116105	19215
858	116246	19081
859	116388	18947
860	116534	18813
861	116665	18677
862	116830	18546
863	116973	18412
864	117107	18276
865	117239	18141
866	117384	18007
867	117514	17870
868	117637	17733
869	117801	17602
870	117973	17472
871	118134	17340
872	118286	17207
873	118496	17082
874	118650	16950
875	118788	16814
876	118922	16679
877	119054	16542
878	119228	16412
879	119386	16279
880	119525	16144
881	119657	16008
882	119850	15880
883	120010	15747
884	120209	15620
885	120373	15488
886	120530	15355
887	120689	15222
888	120842	15088
889	121016	14957
890	121157	14821
891	121339	14691
892	121492	14557
893	121648	14423
894	121804	14289
895	121956	14155
896	122100	14020
897	122231	13883
898	122391	13750
899	122561	13617
900	122682	13480
901	122834	13345
902	122967	13209
903	123149	13077
904	123288	12941
905	123427	12805
906	123555	12668
907	123688	12532
908	123850	12398
909	124012	12264
910	124149	12128
911	124297	11993
912	124439	11857
913	124570	11721
914	124727	11586
915	124886	11452
916	125017	11315
917	125144	11178
918	125270	11041
919	125419	10906
920	125552	10769
921	125677	10632
922	125823	10496
923	125955	10359
924	126100	10224
925	126234	10087
926	126368	9951
927	126507	9815
928	126635	9678
929	126788	9543
930	126913	9406
931	127041	9269
932	127205	9134
933	127328	8997
934	127453	8860
935	127588	8724
936	127769	8590
937	127903	8454
938	128033	8317
939	128153	8179
940	128287	8043
941	128448	7908
942	128592	7772
943	128758	7638
944	128922	7503
945	129072	7367
946	129221	7232
947	129386	7097
948	129541	6961
949	129675	6825
950	129823	6689
951	129969	6553
952	130144	6418
953	130293	6282
954	130441	6146
955	130584	6010
956	130725	5873
957	130867	5737
958	130998	5600
959	131128	5463
960	131280	5327
961	131443	5192
962	131595	5056
963	131754	4920
964	131886	4783
965	132008	4646
966	132157	4510
967	132299	4373
968	132428	4236
969	132565	4099
970	132707	3963
971	132846	3826
972	132976	3690
973	133117	3553
974	133274	3417
975	133420	3280
976	133558	3144
977	133724	3008
978	133859	2871
979	134003	2734
980	134150	2598
981	134295	2461
982	134433	2324
983	134562	2188
984	134712	2051
985	134854	1914
986	134987	1777
987	135161	1641
988	135295	1504
989	135439	1368
990	135585	1231
991	135721	1094
992	135870	957
993	136003	820
994	136180	684
995	136316	547
996	136453	410
997	136585	273
998	136738	136
999	136871	0
