iter	RMSE
239	733.768166
240	733.4354226
241	733.1176275
242	732.613898
243	732.41844
244	732.3518554
245	732.193232
246	732.1524413
247	731.9199464
248	731.8337565
249	731.7715898
250	731.5046843
251	731.1208107
252	730.9770671
253	730.893809
254	730.7699859
255	730.5591578
256	730.4202596
257	729.9658615
258	729.7365744
259	729.5185759
260	729.4158501
261	729.2049062
262	729.0478218
263	728.9965886
264	728.6431132
265	728.5453851
266	728.340982
267	728.0630562
268	727.6339784
269	727.5248466
270	727.3980971
271	727.3593895
272	727.1714095
273	726.9531633
274	726.660701
275	726.3070284
276	726.0795011
277	725.9143917
278	725.8379089
279	725.6238035
280	725.5882753
281	725.370985
282	725.1730836
283	724.9927295
284	724.8073443
285	724.2393785
286	724.1223893
287	723.9127853
288	723.6826023
289	723.6072735
290	723.4130391
291	723.3496711
292	723.2925723
293	723.0933821
294	722.8890964
295	722.8566673
296	722.7495179
297	722.6731109
298	722.4529913
299	722.036703
300	721.8440117
301	721.7037036
302	721.5024761
303	721.0042622
304	720.8296126
305	720.3260765
306	720.2324966
307	720.066493
308	719.5590081
309	719.5061674
310	719.4358842
311	718.9762404
312	718.9083415
313	718.8400332
314	718.6626954
315	718.4676703
316	718.414856
317	718.3037712
318	718.1514455
319	718.0634925
320	718.0003468
321	717.9191399
322	717.8242705
323	717.759193
324	717.6813766
325	717.5427469
326	717.5101309
327	717.290197
328	717.2465105
329	717.1017511
330	717.0788083
331	717.0291533
332	716.8650496
333	716.7120918
334	716.622866
335	716.3686166
336	716.1649524
337	715.9915761
338	715.8903847
339	715.7123363
340	715.6565107
341	715.5295633
342	715.4674571
343	715.3093374
344	715.1517846
345	715.0487373
346	714.8606057
347	714.7143442
348	714.6697898
349	714.65221
350	714.5885897
351	714.4791786
352	714.3676986
353	714.3115309
354	714.2781993
355	714.0818499
356	713.8754946
357	713.7811288
358	713.3996396
359	713.370526
360	713.3234341
361	713.2623377
362	713.068968
363	712.9849234
364	712.798358
365	712.3353643
366	712.2786596
367	712.1067621
368	711.8445114
369	711.8375293
370	711.6929717
371	711.5171444
372	711.445198
373	711.4161081
374	711.3132024
375	711.1738219
376	710.9808304
377	710.744205
378	710.6560919
379	710.5275289
380	710.3605475
381	710.1805922
382	709.9140241
383	709.7453027
384	709.5743066
385	709.5218886
386	709.4904962
387	709.3711141
388	709.3652257
389	709.27884
390	709.2151155
391	709.1139393
392	709.060308
393	709.0187031
394	708.8194337
395	708.7877647
396	708.692369
397	708.5657493
398	708.5092556
399	708.4472761
400	708.409738
401	708.3865929
402	708.3276252
403	708.298334
404	708.2193465
405	708.2091639
406	708.1822434
407	708.1032178
408	707.8573166
409	707.7649198
410	707.551405
411	707.5443517
412	707.4290498
413	707.2597518
414	707.20862
415	707.1265878
416	706.9118937
417	706.7925609
418	706.4313911
419	706.3791068
420	706.1652893
421	706.0696067
422	706.0386666
423	705.8723281
424	705.6984983
425	705.2529623
426	705.0735223
427	705.0462114
428	704.9337935
429	704.8936859
430	704.7325155
431	704.6828267
432	704.60391
433	704.4944613
434	704.4758835
435	704.4279867
436	704.3031509
437	704.2650707
438	704.2013701
439	704.1526933
440	704.0710562
441	703.6563756
442	703.6244473
443	703.4516031
444	703.3452338
445	703.2062772
446	703.0450239
447	702.7842884
448	702.7421919
449	702.6015187
450	702.568603
451	702.4609078
452	702.4089722
453	702.1657761
454	702.0648999
455	701.9446627
456	701.9074934
457	701.8520832
458	701.7524048
459	701.5666925
460	701.3869447
461	701.2465171
462	701.1597915
463	700.9666059
464	700.9189166
465	700.5674232
466	700.5180302
467	700.4882148
468	700.3919269
469	700.3126605
470	700.0721305
471	700.0470434
472	699.9523248
473	699.8012653
474	699.7172885
475	699.5353981
476	699.3907543
477	699.3256484
478	699.0522556
479	699.0335725
480	699.0002993
481	698.8493396
482	698.7398212
483	698.5630212
484	698.4897705
485	698.4301446
486	698.3504327
487	698.2042967
488	698.0141183
489	697.9632005
490	697.8139819
491	697.613595
492	697.3249033
493	697.216833
494	697.0750925
495	696.9433177
496	696.8554078
497	696.7568345
498	696.6610648
499	696.3153147
500	696.2681687
501	696.1437359
502	696.0618973
503	695.9944185
504	695.8595207
505	695.7995795
506	695.6664754
507	695.4181404
508	695.2085751
509	695.1926322
510	695.1150995
511	695.1001112
512	695.0934143
513	694.9948114
514	694.9819424
515	694.8376837
516	694.7249711
517	694.6821669
518	694.4169349
519	694.3939519
520	694.1962492
521	693.8856492
522	693.6504666
523	693.6220234
524	693.427505
525	693.3014035
526	693.1807287
527	693.1435808
528	692.9601891
529	692.862556
530	692.6991505
531	692.5243096
532	692.2950874
533	692.2670298
534	692.1419826
535	692.1184648
536	691.9837405
537	691.7929909
538	691.7644207
539	691.5715228
540	691.4565469
541	691.4257286
542	691.3577629
543	691.3086608
544	691.2922602
545	691.2184188
546	690.9570845
547	690.8967643
548	690.838924
549	690.6029862
550	690.5673608
551	690.4847711
552	690.4106942
553	690.2949187
554	690.1989824
555	690.0631246
556	689.827079
557	689.6609891
558	689.6406063
559	689.5764457
560	689.5629549
561	689.282488
562	689.1579814
563	689.0647234
564	688.8996123
565	688.8844897
566	688.8201241
567	688.7917249
568	688.7686638
569	688.6207055
570	688.6063135
571	688.3823563
572	688.3245385
573	688.2623563
574	688.0165036
575	687.9686862
576	687.9470684
577	687.9078207
578	687.7301988
579	687.6374373
580	687.6098646
581	687.5634232
582	687.5328402
583	687.4056897
584	687.3872534
585	687.2640946
586	686.9790429
587	686.9720647
588	686.798262
589	686.7353197
590	686.724733
591	686.5786029
592	686.4729766
593	686.3544431
594	686.2483875
595	686.1679388
596	685.8884335
597	685.8797537
598	685.7965351
599	685.7692719
600	685.7512487
601	685.5243325
602	685.4445887
603	685.3644926
604	685.2975851
605	685.2277988
606	685.1811772
607	685.1106441
608	685.0579302
609	685.0129086
610	684.9966504
611	684.9095487
612	684.8987559
613	684.5827286
614	684.5389727
615	684.5150005
616	684.4269659
617	684.411989
618	684.3127396
619	683.8584938
620	683.6987889
621	683.565941
622	683.5188439
623	683.4437091
624	683.3116521
625	683.3036476
626	683.2715032
627	683.226876
628	683.04936
629	683.0187302
630	682.863016
631	682.7484341
632	682.5869411
633	682.421911
634	682.263312
635	682.2032672
636	682.1633529
637	681.9842091
638	681.8594736
639	681.8377619
640	681.7883019
641	681.7615662
642	681.7281555
643	681.6941257
644	681.25279
645	681.2191895
646	681.1894102
647	681.0730625
648	680.769173
649	680.6582729
650	680.6093947
651	680.4592515
652	680.4329126
653	680.3843882
654	680.1601592
655	680.1384484
656	680.003529
657	679.9367366
658	679.9302268
659	679.909104
660	679.8809979
661	679.8504718
662	679.8331377
663	679.8058597
664	679.7962639
665	679.7230163
666	679.6932587
667	679.6752625
668	679.6653758
669	679.5190062
670	679.4710422
671	679.4306014
672	679.3690978
673	679.2949705
674	679.2006296
675	679.1830798
676	679.0270898
677	678.9984492
678	678.8819163
679	678.6869322
680	678.5852149
681	678.5325743
682	678.4332989
683	678.3474271
684	678.2682028
685	678.0872093
686	677.9695796
687	677.8616495
688	677.7324549
689	677.6657582
690	677.5873678
691	677.4746219
692	677.4612477
693	677.4017629
694	677.284265
695	677.228913
696	677.1635448
697	677.1371463
698	677.081411
699	677.0085935
700	676.9322327
701	676.9234881
702	676.9198241
703	676.7991666
704	676.6763867
705	676.5900134
706	676.5820066
707	676.5646669
708	676.4524629
709	676.439978
710	676.3764158
711	676.2348304
712	676.1697715
713	676.0592185
714	675.9876428
715	675.9434663
716	675.9297152
717	675.8043407
718	675.649625
719	675.5901242
720	675.5413016
721	675.4898201
722	675.4817885
723	675.4691663
724	675.4256406
725	675.2979927
726	675.2936606
727	675.1921006
728	675.0796189
729	675.0163252
730	674.8233858
731	674.7683598
732	674.7308146
733	674.6528059
734	674.6324834
735	674.5906041
736	674.4334386
737	674.3898497
738	674.3457185
739	674.3303553
740	674.2122981
741	674.1627964
742	674.0653728
743	673.9761852
744	673.7270807
745	673.6944042
746	673.6877321
747	673.6681732
748	673.5775608
749	673.5016397
750	673.4647839
751	673.4539621
752	673.3398333
753	673.2902452
754	673.0951301
755	672.9969237
756	672.9920367
757	672.9582782
758	672.8943721
759	672.8905749
760	672.6630974
761	672.6450616
762	672.5106627
763	672.3371928
764	672.2553298
765	672.2333483
766	672.1630784
767	672.1578862
768	672.0763385
769	671.9839134
770	671.9798644
771	671.9585258
772	671.8851986
773	671.8516468
774	671.8018981
775	671.6557376
776	671.5503299
777	671.5151163
778	671.496367
779	671.3975857
780	671.3397342
781	671.2821597
782	671.2091802
783	671.1586895
784	671.1471563
785	671.1291679
786	670.9626724
787	670.9508392
788	670.8932729
789	670.8879652
790	670.8839604
791	670.821548
792	670.6929974
793	670.6196591
794	670.6103404
795	670.5789397
796	670.4770659
797	670.3804181
798	670.3625375
799	670.2477949
800	670.1724332
801	670.1602489
802	670.0463365
803	670.0452143
804	669.9433955
805	669.8260437
806	669.820738
807	669.7671398
808	669.7321084
809	669.6357729
810	669.4956311
811	669.4847835
812	669.3173354
813	669.2028593
814	669.1215445
815	669.0681119
816	668.9229719
817	668.8790035
818	668.7797041
819	668.7111197
820	668.6548696
821	668.5229026
822	668.4956765
823	668.4603209
824	668.4017359
825	668.3610226
826	668.2451498
827	668.1973715
828	667.8942931
829	667.848929
830	667.7251942
831	667.6762475
832	667.5895214
833	667.5750175
834	667.4732247
835	667.3410496
836	667.224026
837	667.1926115
838	667.1756342
839	667.0810173
840	667.074908
841	667.0295193
842	666.9153251
843	666.7731615
844	666.7632441
845	666.7353092
846	666.6461286
847	666.5793665
848	666.5359899
849	666.4589149
850	666.3845521
851	666.3540378
852	666.3372814
853	666.3045337
854	666.1969945
855	666.1577654
856	666.1487035
857	666.0565006
858	665.9912842
859	665.9828246
860	665.9743706
861	665.9516326
862	665.9297714
863	665.8247799
864	665.797571
865	665.7630842
866	665.7073044
867	665.593704
868	665.5584476
869	665.4078713
870	665.3646198
871	665.0964176
872	665.049418
873	665.009643
874	664.9425951
875	664.9026919
876	664.8969225
877	664.8528884
878	664.8248563
879	664.7092594
880	664.5771018
881	664.4758861
882	664.3955413
883	664.242547
884	664.2050624
885	664.1581884
886	664.1496831
887	664.0183724
888	664.0106477
889	663.9902892
890	663.9510265
891	663.9278665
892	663.8807956
893	663.84925
894	663.7628475
895	663.6053898
896	663.4678685
897	663.2778921
898	663.1738058
899	663.1021252
900	663.0770554
901	663.0128562
902	662.9826722
903	662.9357813
904	662.7698771
905	662.7247015
906	662.3858844
907	662.3354229
908	662.226627
909	662.2164422
910	661.9450503
911	661.8043884
912	661.7736019
913	661.7661316
914	661.696061
915	661.6514716
916	661.4325042
917	661.2500796
918	661.1990917
919	661.0917182
920	661.070226
921	660.9448477
922	660.8840908
923	660.8546777
924	660.7654653
925	660.7126285
926	660.6933213
927	660.6353029
928	660.5090818
929	660.3289363
930	660.1158382
931	660.0647106
932	660.0380512
933	659.9901422
934	659.8311192
935	659.8236769
936	659.748016
937	659.7060887
938	659.5594031
939	659.5536611
940	659.5007245
941	659.4937884
942	659.4873949
943	659.4191174
944	659.4029524
945	659.328322
946	659.3168205
947	659.2666023
948	659.2084891
949	659.1644093
950	659.1584483
951	659.0781974
952	658.9984391
953	658.9717518
954	658.9538399
955	658.8304205
956	658.8233084
957	658.7567671
958	658.724543
959	658.6003017
960	658.4437182
961	658.4089232
962	658.3951101
963	658.3780216
964	658.2434455
965	658.0398131
966	657.9122485
967	657.886227
968	657.8188479
969	657.6550815
970	657.6352515
971	657.4767063
972	657.4738558
973	657.4123109
974	657.406695
975	657.379266
976	657.1882009
977	657.181397
978	657.1360824
979	657.0900119
980	656.9862008
981	656.9537248
982	656.918044
983	656.8940967
984	656.855548
985	656.5660816
986	656.3782871
987	656.335263
988	656.3108918
989	656.2293141
990	656.2029882
991	656.1777533
992	656.1651771
993	656.136477
994	656.0042173
995	655.9448543
996	655.7830637
997	655.6039508
998	655.4881463
999	655.3904561
