iter	RMSE
454	704.4767352
455	704.3152484
456	704.2611386
457	703.9680701
458	703.8738765
459	703.7941725
460	703.7827873
461	703.602632
462	703.4545324
463	703.3930547
464	703.1582665
465	702.7900389
466	702.7279908
467	702.5789652
468	702.529762
469	702.2928559
470	702.2565391
471	702.2320143
472	702.1350907
473	702.0173098
474	701.6766704
475	701.6414518
476	701.5139449
477	701.4616129
478	701.2961308
479	701.1853098
480	701.0154126
481	700.9752534
482	700.7811014
483	700.5925814
484	700.5196075
485	700.3462145
486	700.3148824
487	700.1817194
488	700.0907034
489	700.0850302
490	699.8549327
491	699.8421062
492	699.713972
493	699.5407193
494	699.2999954
495	699.2557831
496	699.1462116
497	699.0615363
498	699.0496268
499	698.8729478
500	698.8374942
501	698.7967338
502	698.7826146
503	698.6914013
504	698.6051799
505	698.5925947
506	698.5040629
507	698.1941393
508	697.8850943
509	697.7866017
510	697.7773283
511	697.7633308
512	697.7510712
513	697.7198608
514	697.6387283
515	697.5925226
516	697.516865
517	697.4119282
518	697.2892084
519	697.2658614
520	697.2222957
521	697.0928045
522	697.0541112
523	697.0455009
524	696.7019221
525	696.6495496
526	696.6055634
527	696.4944819
528	696.2722932
529	696.1512019
530	696.0104229
531	696.0018712
532	695.9732908
533	695.929508
534	695.9187673
535	695.8080523
536	695.8036134
537	695.7721007
538	695.6104094
539	695.4926262
540	695.4567531
541	695.1967558
542	695.1841292
543	695.1057898
544	695.012786
545	695.0042458
546	694.9673185
547	694.9264904
548	694.850768
549	694.8206449
550	694.7919192
551	694.6536367
552	694.5560678
553	694.5286232
554	694.5002143
555	694.3104136
556	694.2432149
557	694.1863182
558	693.9383122
559	693.9105238
560	693.8362052
561	693.6135798
562	693.4734988
563	693.3818083
564	693.1987943
565	693.1909617
566	693.0975821
567	693.0034327
568	692.9833291
569	692.7519359
570	692.5740095
571	692.4799084
572	692.3759524
573	692.2343033
574	692.1714483
575	692.0286522
576	691.856348
577	691.8468703
578	691.6152039
579	691.6076197
580	691.4479485
581	691.2660672
582	691.1735368
583	691.0930539
584	690.9930871
585	690.834179
586	690.8238995
587	690.7780256
588	690.6598445
589	690.472648
590	690.3895942
591	690.3712901
592	690.1935657
593	690.1880553
594	690.1352231
595	690.0325873
596	689.9300763
597	689.8622067
598	689.5564305
599	689.5523964
600	689.5183955
601	689.4531744
602	689.4199587
603	689.4006488
604	689.3481396
605	689.2207414
606	689.191802
607	689.0422694
608	688.9950473
609	688.9627605
610	688.8539207
611	688.6768716
612	688.6668021
613	688.6415277
614	688.4928201
615	688.4231546
616	688.3281145
617	688.2887353
618	688.2469337
619	688.1249133
620	688.029312
621	687.9948588
622	687.8219332
623	687.6443704
624	687.5670136
625	687.550464
626	687.4096704
627	687.3152149
628	687.1474061
629	687.12591
630	687.122455
631	687.0033622
632	686.956115
633	686.7877041
634	686.7851151
635	686.6699529
636	686.5844599
637	686.4094402
638	686.4007281
639	686.2959531
640	686.2809479
641	686.2574401
642	686.1878511
643	685.9801821
644	685.9694856
645	685.8807555
646	685.8511464
647	685.8488331
648	685.7268698
649	685.52069
650	685.4788338
651	685.3522012
652	685.0355028
653	684.9500813
654	684.9420476
655	684.8796264
656	684.7905183
657	684.7276587
658	684.7255769
659	684.4925935
660	684.4641339
661	684.4450377
662	684.195408
663	684.0741842
664	684.0705274
665	683.881482
666	683.7575931
667	683.6675999
668	683.5917719
669	683.5840197
670	683.4592468
671	683.4108569
672	683.379491
673	683.2834486
674	683.2564089
675	683.1823747
676	683.1157883
677	682.8273562
678	682.8106491
679	682.7756031
680	682.6700865
681	682.6309139
682	682.6187366
683	682.6158543
684	682.4562212
685	682.2411819
686	682.1301488
687	682.0037775
688	681.6465603
689	681.4850795
690	681.1901244
691	681.0205347
692	680.9269388
693	680.8067378
694	680.7255884
695	680.5243861
696	680.4477884
697	680.3233971
698	680.2510771
699	679.9828963
700	679.9568269
701	679.8140862
702	679.8064979
703	679.7056359
704	679.4859465
705	679.3749136
706	679.2284484
707	679.0888231
708	679.0615735
709	678.9841618
710	678.8568379
711	678.717487
712	678.7006391
713	678.6054427
714	678.5156536
715	678.4533817
716	678.347172
717	678.1137403
718	677.894328
719	677.7229578
720	677.7081227
721	677.694828
722	677.6800875
723	677.4465082
724	677.4199862
725	677.3399097
726	677.3290763
727	677.2485937
728	677.2410317
729	677.0731107
730	676.9834747
731	676.9668358
732	676.8815652
733	676.7940327
734	676.7898727
735	676.6403803
736	676.6289527
737	676.5146847
738	676.4525431
739	676.3728991
740	676.3082153
741	676.2758787
742	676.2325204
743	676.1350632
744	675.9965525
745	675.8368502
746	675.7607509
747	675.5878453
748	675.5752634
749	675.5093025
750	675.4549103
751	675.4031947
752	675.3757185
753	675.2325221
754	675.2119506
755	675.077106
756	675.0665281
757	675.0271682
758	674.9480335
759	674.8016578
760	674.7115827
761	674.6515384
762	674.4608749
763	674.3102823
764	674.1543478
765	674.136302
766	674.1259462
767	674.098688
768	674.0733677
769	673.9934227
770	673.7592321
771	673.5301454
772	673.3704746
773	673.1747982
774	673.1439363
775	672.9636867
776	672.9553424
777	672.899203
778	672.588281
779	672.5291629
780	672.4744069
781	672.2746743
782	672.1988385
783	672.1905441
784	672.0712686
785	671.8384408
786	671.7241485
787	671.7135302
788	671.680088
789	671.632412
790	671.4182279
791	671.3328811
792	671.2855946
793	671.1242773
794	671.0003507
795	670.9498483
796	670.8189572
797	670.774185
798	670.67157
799	670.5175516
800	670.4409788
801	670.2454022
802	670.0607305
803	670.0110358
804	669.9884892
805	669.9559024
806	669.9273354
807	669.9234065
808	669.8757603
809	669.7374227
810	669.7266478
811	669.7155054
812	669.590468
813	669.5720518
814	669.5576652
815	669.4881874
816	669.4391304
817	669.4264927
818	669.3827335
819	669.3746711
820	669.3272921
821	669.191417
822	669.1504639
823	669.1076789
824	669.0663088
825	668.9323857
826	668.8861051
827	668.8250635
828	668.7535415
829	668.6232911
830	668.579071
831	668.5055586
832	668.3635949
833	668.0641276
834	667.9318691
835	667.9023574
836	667.7827447
837	667.6203958
838	667.4582805
839	667.4289788
840	667.2786069
841	667.2326384
842	667.1508947
843	667.0968989
844	666.9783791
845	666.9529566
846	666.8244948
847	666.7535653
848	666.6412832
849	666.5127198
850	666.4818509
851	666.3612192
852	666.2940355
853	666.2371129
854	666.2258112
855	666.194807
856	666.1513507
857	666.0148726
858	665.9880671
859	665.9156262
860	665.8938744
861	665.830239
862	665.8035822
863	665.7778805
864	665.740183
865	665.7242947
866	665.7208342
867	665.6536441
868	665.4708899
869	665.42359
870	665.3460399
871	665.2513181
872	665.2098519
873	665.1724129
874	665.0923525
875	664.9134604
876	664.879277
877	664.7385707
878	664.5655348
879	664.5001082
880	664.4313821
881	664.4179686
882	664.3088097
883	664.2433131
884	664.2047316
885	664.1557689
886	663.9706585
887	663.9231517
888	663.8774894
889	663.6901686
890	663.5867965
891	663.573716
892	663.5524136
893	663.4377121
894	663.3079329
895	663.2152849
896	663.1576541
897	663.1516911
898	663.0287285
899	662.8989862
900	662.6785911
901	662.5888011
902	662.4990657
903	662.4712489
904	662.3847994
905	662.2184417
906	662.204549
907	662.0815574
908	662.051885
909	662.0461554
910	662.0076829
911	661.977311
912	661.9415184
913	661.9053106
914	661.6669469
915	661.6214919
916	661.555946
917	661.3871455
918	661.3086231
919	661.2799983
920	661.2670488
921	661.2617725
922	661.236111
923	661.1818881
924	661.1325643
925	660.9712525
926	660.9286801
927	660.8624143
928	660.6522823
929	660.4672391
930	660.341204
931	660.2360412
932	660.0859612
933	660.0038773
934	659.9380671
935	659.8491593
936	659.8469812
937	659.7853808
938	659.6717069
939	659.6454756
940	659.621009
941	659.4850153
942	659.4684601
943	659.3611188
944	659.3234993
945	659.271348
946	659.236116
947	659.2273091
948	659.0984411
949	658.9936095
950	658.9522213
951	658.7691847
952	658.7016828
953	658.6553652
954	658.6456171
955	658.5967265
956	658.4878114
957	658.4764153
958	658.4710225
959	658.4400473
960	658.2586551
961	658.2314269
962	658.2004048
963	658.1314507
964	658.0391928
965	658.034869
966	657.9112378
967	657.8652607
968	657.5545549
969	657.5510265
970	657.547301
971	657.4975917
972	657.4519119
973	657.3539765
974	657.2955916
975	657.2448137
976	657.1161332
977	657.0940248
978	657.0883979
979	657.0404359
980	657.0373248
981	656.925982
982	656.8624122
983	656.6928922
984	656.6260736
985	656.5922273
986	656.5556041
987	656.4124315
988	656.3736822
989	656.3004697
990	656.0668926
991	655.9939666
992	655.8984803
993	655.8155891
994	655.7923554
995	655.7417148
996	655.7139563
997	655.6094296
998	655.5320749
999	655.4732477
