iter	RMSE
558	673.0020459
559	672.8621765
560	672.7499029
561	672.7109896
562	672.6338243
563	672.6230749
564	672.604161
565	672.5759666
566	672.4585721
567	672.4462332
568	672.4175801
569	672.4065498
570	672.245497
571	672.1793437
572	672.1651785
573	672.1403868
574	672.070086
575	671.8610361
576	671.8120281
577	671.7136149
578	671.6417852
579	671.620322
580	671.5088846
581	671.4219543
582	671.4100744
583	671.4051676
584	671.2570111
585	671.0627709
586	670.9536593
587	670.9001278
588	670.8451515
589	670.7938413
590	670.74825
591	670.7064999
592	670.5142132
593	670.5000872
594	670.4759349
595	670.4684153
596	670.2958686
597	670.2281731
598	670.15344
599	670.0436398
600	669.9412562
601	669.8998819
602	669.8488156
603	669.8050735
604	669.7493487
605	669.7269018
606	669.6267287
607	669.5412028
608	669.4639402
609	669.4561632
610	669.4394945
611	669.1902257
612	669.1040248
613	668.9965487
614	668.9399137
615	668.9031182
616	668.8929593
617	668.8812792
618	668.7778719
619	668.7147868
620	668.681481
621	668.6221583
622	668.5298285
623	668.5042892
624	668.3853114
625	668.2949994
626	668.1036468
627	667.8440192
628	667.7240674
629	667.6504571
630	667.5473318
631	667.5414613
632	667.5061018
633	667.4636485
634	667.3936403
635	667.3570117
636	667.2601831
637	666.9372369
638	666.8382866
639	666.7568816
640	666.4148503
641	666.2225388
642	666.1345311
643	666.0971346
644	666.0445626
645	665.9970274
646	665.9771257
647	665.9720536
648	665.8742617
649	665.5148827
650	665.4443761
651	665.3410604
652	665.2688144
653	665.093479
654	664.8633599
655	664.6741863
656	664.6559664
657	664.6212983
658	664.6077019
659	664.5589937
660	664.4311229
661	664.418109
662	664.412766
663	664.0969806
664	664.0069673
665	663.8946474
666	663.8927454
667	663.8909905
668	663.8078232
669	663.5578491
670	663.5480851
671	663.517173
672	663.4262973
673	663.3807984
674	663.2790916
675	663.0386172
676	662.9500591
677	662.9258669
678	662.8682426
679	662.7575692
680	662.6769298
681	662.6058429
682	662.3287971
683	662.177686
684	662.1406875
685	662.1388695
686	662.0500906
687	661.9506218
688	661.8849944
689	661.8395615
690	661.8101683
691	661.7794051
692	661.7746383
693	661.6598221
694	661.5829749
695	661.3887006
696	661.32617
697	661.2921723
698	661.2755892
699	661.1695573
700	660.9626805
701	660.9230694
702	660.858825
703	660.8318225
704	660.7153953
705	660.6029935
706	660.4051346
707	660.3077586
708	660.2970964
709	660.1860913
710	660.131876
711	660.1016418
712	660.0954052
713	660.0887712
714	660.022864
715	659.9958513
716	659.8950489
717	659.8779616
718	659.7992024
719	659.5896944
720	659.5379822
721	659.5205059
722	659.4530787
723	659.3603608
724	659.2883667
725	659.1984488
726	659.0472115
727	658.8139155
728	658.7788938
729	658.7261509
730	658.7176269
731	658.7095545
732	658.6437573
733	658.5896988
734	658.5246595
735	658.4519182
736	658.3659464
737	658.3021781
738	658.2528752
739	658.1326705
740	658.036458
741	657.9766877
742	657.970991
743	657.9560611
744	657.9481334
745	657.9194422
746	657.8896206
747	657.8306617
748	657.8080265
749	657.7782833
750	657.7473602
751	657.7175632
752	657.655887
753	657.5935176
754	657.5840371
755	657.5281148
756	657.4155663
757	657.4104913
758	657.404525
759	657.2095938
760	657.0769295
761	656.8845405
762	656.6641822
763	656.5767056
764	656.5334751
765	656.4476824
766	656.4252068
767	656.234457
768	656.2221928
769	656.1683534
770	656.0778595
771	655.8383291
772	655.7663089
773	655.7589897
774	655.6764392
775	655.5667679
776	655.539255
777	655.5049126
778	655.4165789
779	655.4094676
780	655.3956205
781	655.307866
782	655.203839
783	655.0917192
784	654.8746996
785	654.8108426
786	654.7097333
787	654.6231052
788	654.5877986
789	654.563911
790	654.2937393
791	654.2681086
792	654.1488806
793	653.9283889
794	653.8265701
795	653.7352367
796	653.6350191
797	653.5873533
798	653.5446997
799	653.4537105
800	653.2054193
801	653.1569245
802	653.0744031
803	653.0255166
804	652.9980253
805	652.9234591
806	652.9114701
807	652.8901757
808	652.8480769
809	652.8088775
810	652.799554
811	652.7487778
812	652.7079374
813	652.6160408
814	652.6044529
815	652.5782307
816	652.5590317
817	652.5503765
818	652.4271521
819	652.4188074
820	652.313567
821	652.2704659
822	652.2698154
823	652.2246898
824	652.1676084
825	652.116296
826	652.0691998
827	652.0453599
828	652.0203298
829	651.9336197
830	651.8256445
831	651.7900486
832	651.6085676
833	651.48446
834	651.450084
835	651.3670255
836	651.20094
837	651.1873934
838	651.0973977
839	651.0882265
840	651.0526718
841	651.0360978
842	651.0130349
843	651.007634
844	650.8455651
845	650.8127567
846	650.6501274
847	650.608162
848	650.5755793
849	650.5199267
850	650.4815911
851	650.43274
852	650.3317846
853	650.2576275
854	650.2325826
855	650.2081088
856	650.1033874
857	650.0236412
858	649.9960505
859	649.9240374
860	649.874004
861	649.8281173
862	649.7866066
863	649.6873925
864	649.5418396
865	649.4911681
866	649.4684769
867	649.3414552
868	649.333402
869	649.2963188
870	649.2842912
871	649.237333
872	649.1110423
873	649.1021921
874	649.0829524
875	649.0787171
876	649.000161
877	648.9711339
878	648.7627514
879	648.7370852
880	648.7287762
881	648.6896334
882	648.5345922
883	648.4554037
884	648.4183438
885	648.4015941
886	648.3225199
887	648.2079947
888	648.0358782
889	647.9417936
890	647.8747233
891	647.8625532
892	647.6778023
893	647.6739205
894	647.5833401
895	647.4491074
896	647.3022875
897	647.2571343
898	647.1372065
899	647.1301418
900	646.8915348
901	646.8142137
902	646.7665897
903	646.736856
904	646.6269201
905	646.4690028
906	646.3270966
907	646.218134
908	646.1395507
909	645.9892454
910	645.9462379
911	645.8725994
912	645.8708849
913	645.8235842
914	645.7308831
915	645.6987391
916	645.6875561
917	645.6503938
918	645.5824412
919	645.5755361
920	645.5420367
921	645.4383182
922	645.3807104
923	645.3172086
924	645.0700187
925	645.050031
926	644.999202
927	644.9124134
928	644.8507717
929	644.8184554
930	644.7891974
931	644.7438379
932	644.5537907
933	644.5455001
934	644.4911992
935	644.4241203
936	644.3132455
937	644.2603228
938	644.2351088
939	644.2075744
940	644.1548385
941	644.1380844
942	644.1181377
943	644.0253835
944	643.975506
945	643.843815
946	643.7466271
947	643.7374123
948	643.628702
949	643.5407978
950	643.5172336
951	643.442815
952	643.4018018
953	643.3679718
954	643.2975545
955	643.2528119
956	643.220703
957	643.1424632
958	642.9276328
959	642.8987286
960	642.8749162
961	642.668527
962	642.600551
963	642.4210945
964	642.2897836
965	642.2704256
966	642.1934706
967	642.1375744
968	641.9728328
969	641.9448257
970	641.8922429
971	641.8475987
972	641.7464569
973	641.6460946
974	641.6289169
975	641.6047598
976	641.5494238
977	641.5348808
978	641.5068114
979	641.4949265
980	641.4467759
981	641.3955983
982	641.3719633
983	641.3590166
984	641.3312803
985	641.2003219
986	641.1545904
987	641.1018825
988	640.9683522
989	640.9190065
990	640.8674968
991	640.7436647
992	640.6300054
993	640.5571816
994	640.5138972
995	640.4700257
996	640.4323593
997	640.2291494
998	640.1869279
999	640.1031523
