iter	Passed	Remaining
227	32807	111085
228	32936	110889
229	33119	110878
230	33263	110733
231	33400	110567
232	33582	110548
233	33736	110435
234	33877	110281
235	34043	110207
236	34199	110101
237	34328	109908
238	34463	109736
239	34621	109635
240	34792	109575
241	34942	109448
242	35091	109318
243	35231	109160
244	35366	108987
245	35518	108866
246	35675	108759
247	35815	108600
248	35976	108508
249	36137	108412
250	36288	108288
251	36461	108227
252	36621	108128
253	36756	107954
254	36929	107892
255	37140	107940
256	37288	107802
257	37428	107644
258	37578	107511
259	37739	107411
260	37938	107418
261	38086	107280
262	38221	107107
263	38389	107024
264	38536	106885
265	38675	106720
266	38840	106630
267	39003	106531
268	39142	106369
269	39292	106235
270	39423	106051
271	39565	105894
272	39701	105726
273	39874	105652
274	40030	105534
275	40188	105422
276	40338	105288
277	40491	105162
278	40663	105082
279	40814	104952
280	40955	104792
281	41114	104682
282	41284	104596
283	41453	104508
284	41602	104372
285	41772	104286
286	41918	104138
287	42085	104045
288	42241	103923
289	42382	103763
290	42553	103677
291	42723	103590
292	42875	103456
293	43017	103299
294	43176	103183
295	43343	103088
296	43495	102954
297	43639	102801
298	43782	102647
299	43961	102577
300	44122	102463
301	44285	102355
302	44436	102217
303	44587	102081
304	44750	101973
305	44902	101837
306	45020	101625
307	45177	101503
308	45347	101408
309	45523	101327
310	45673	101186
311	45836	101075
312	46004	100974
313	46146	100816
314	46297	100678
315	46432	100505
316	46566	100330
317	46744	100250
318	46903	100128
319	47030	99939
320	47173	99783
321	47301	99597
322	47455	99464
323	47654	99427
324	47804	99286
325	47975	99188
326	48128	99053
327	48302	98962
328	48487	98890
329	48664	98804
330	48821	98675
331	48966	98523
332	49138	98423
333	49299	98303
334	49445	98153
335	49618	98054
336	49778	97932
337	49932	97796
338	50101	97691
339	50267	97577
340	50420	97439
341	50573	97303
342	50735	97181
343	50904	97074
344	51053	96928
345	51178	96736
346	51294	96527
347	51416	96332
348	51547	96152
349	51676	95971
350	51794	95768
351	51917	95575
352	52064	95426
353	52179	95220
354	52313	95048
355	52441	94865
356	52579	94702
357	52708	94522
358	52833	94335
359	53013	94246
360	53178	94129
361	53314	93963
362	53446	93788
363	53576	93612
364	53706	93434
365	53839	93263
366	53959	93069
367	54091	92896
368	54231	92736
369	54371	92578
370	54498	92396
371	54635	92233
372	54771	92068
373	54912	91912
374	55067	91779
375	55224	91648
376	55364	91491
377	55524	91366
378	55679	91231
379	55817	91070
380	55950	90901
381	56078	90724
382	56217	90564
383	56349	90393
384	56490	90237
385	56651	90113
386	56805	89978
387	56943	89818
388	57102	89690
389	57253	89550
390	57444	89472
391	57589	89323
392	57732	89170
393	57909	89069
394	58047	88908
395	58197	88766
396	58345	88620
397	58492	88472
398	58644	88334
399	58794	88192
400	58949	88056
401	59106	87924
402	59242	87760
403	59383	87604
404	59513	87434
405	59670	87301
406	59824	87164
407	59984	87035
408	60136	86895
409	60276	86738
410	60417	86583
411	60555	86423
412	60707	86284
413	60849	86129
414	60978	85957
415	61123	85807
416	61248	85630
417	61379	85461
418	61511	85293
419	61671	85165
420	61824	85027
421	61968	84876
422	62122	84739
423	62270	84594
424	62413	84441
425	62568	84305
426	62699	84138
427	62835	83976
428	62972	83817
429	63100	83644
430	63237	83485
431	63370	83320
432	63517	83173
433	63638	82993
434	63772	82831
435	63905	82666
436	64040	82504
437	64177	82346
438	64290	82157
439	64412	81979
440	64550	81822
441	64693	81671
442	64848	81536
443	64982	81373
444	65126	81224
445	65273	81079
446	65414	80926
447	65544	80759
448	65687	80609
449	65829	80458
450	65956	80288
451	66076	80109
452	66205	79943
453	66339	79782
454	66474	79623
455	66607	79460
456	66739	79299
457	66889	79156
458	67019	78992
459	67152	78830
460	67285	78669
461	67420	78510
462	67549	78345
463	67681	78183
464	67813	78021
465	67949	77864
466	68090	77713
467	68226	77556
468	68356	77392
469	68490	77234
470	68671	77128
471	68815	76980
472	68957	76829
473	69094	76674
474	69236	76524
475	69378	76374
476	69566	76275
477	69693	76108
478	69884	76011
479	70033	75869
480	70201	75747
481	70357	75611
482	70541	75507
483	70698	75373
484	70869	75253
485	71025	75117
486	71177	74977
487	71315	74822
488	71452	74667
489	71587	74509
490	71718	74347
491	71858	74194
492	72005	74050
493	72154	73907
494	72287	73748
495	72418	73586
496	72563	73439
497	72696	73279
498	72834	73126
499	72986	72986
500	73126	72834
501	73283	72699
502	73416	72540
503	73577	72409
504	73741	72280
505	73897	72145
506	74032	71988
507	74164	71828
508	74318	71690
509	74488	71567
510	74627	71414
511	74833	71325
512	74992	71192
513	75150	71056
514	75286	70900
515	75487	70805
516	75636	70662
517	75807	70538
518	75942	70382
519	76084	70231
520	76221	70077
521	76365	69928
522	76491	69763
523	76643	69622
524	76795	69481
525	76939	69333
526	77084	69185
527	77234	69042
528	77388	68903
529	77540	68762
530	77678	68608
531	77820	68459
532	77972	68317
533	78121	68173
534	78238	68001
535	78381	67852
536	78531	67710
537	78677	67562
538	78833	67424
539	78999	67296
540	79139	67144
541	79300	67010
542	79438	66856
543	79569	66697
544	79724	66559
545	79922	66455
546	80082	66320
547	80239	66183
548	80411	66057
549	80576	65926
550	80721	65778
551	80856	65623
552	81000	65474
553	81142	65323
554	81258	65153
555	81396	65000
556	81546	64856
557	81694	64711
558	81827	64554
559	81999	64428
560	82161	64293
561	82287	64131
562	82429	63981
563	82566	63827
564	82713	63681
565	82866	63540
566	82983	63371
567	83138	63232
568	83279	63081
569	83450	62953
570	83593	62804
571	83736	62655
572	83883	62510
573	84025	62360
574	84160	62205
575	84292	62048
576	84424	61892
577	84550	61730
578	84688	61578
579	84831	61429
580	84992	61294
581	85123	61136
582	85259	60983
583	85387	60824
584	85515	60664
585	85649	60510
586	85774	60349
587	85964	60233
588	86128	60100
589	86291	59965
590	86418	59805
591	86550	59649
592	86682	59493
593	86835	59351
594	86968	59196
595	87106	59045
596	87240	58891
597	87379	58740
598	87529	58596
599	87659	58439
600	87815	58300
601	87980	58166
602	88115	58013
603	88259	57865
604	88423	57731
605	88547	57570
606	88686	57419
607	88826	57269
608	88976	57126
609	89120	56978
610	89253	56824
611	89371	56660
612	89498	56502
613	89637	56352
614	89784	56206
615	89924	56056
616	90051	55899
617	90198	55753
618	90336	55603
619	90513	55476
620	90649	55323
621	90810	55186
622	90968	55048
623	91116	54903
624	91261	54757
625	91415	54615
626	91556	54466
627	91688	54312
628	91814	54154
629	91942	53998
630	92077	53845
631	92211	53692
632	92342	53538
633	92464	53378
634	92604	53229
635	92737	53075
636	92887	52932
637	93010	52773
638	93150	52625
639	93301	52482
640	93427	52325
641	93548	52165
642	93675	52009
643	93791	51847
644	93936	51701
645	94075	51552
646	94190	51389
647	94330	51241
648	94454	51084
649	94581	50928
650	94710	50774
651	94852	50626
652	94981	50472
653	95102	50314
654	95229	50159
655	95371	50011
656	95501	49858
657	95639	49709
658	95773	49558
659	95897	49401
660	96022	49245
661	96159	49096
662	96288	48942
663	96416	48789
664	96538	48632
665	96669	48479
666	96806	48330
667	96928	48173
668	97056	48020
669	97188	47868
670	97317	47715
671	97443	47561
672	97570	47407
673	97694	47252
674	97829	47103
675	97967	46954
676	98108	46808
677	98242	46657
678	98364	46502
679	98481	46344
680	98613	46193
681	98742	46041
682	98867	45887
683	99000	45737
684	99108	45575
685	99255	45431
686	99400	45287
687	99535	45137
688	99669	44988
689	99811	44842
690	99944	44692
691	100075	44542
692	100207	44392
693	100338	44241
694	100476	44094
695	100604	43941
696	100745	43795
697	100890	43651
698	101039	43509
699	101196	43369
700	101317	43215
701	101449	43065
702	101587	42918
703	101723	42770
704	101849	42617
705	101991	42472
706	102119	42320
707	102321	42200
708	102449	42048
709	102584	41900
710	102725	41755
711	102855	41604
712	103017	41466
713	103158	41321
714	103293	41173
715	103446	41031
716	103590	40887
717	103727	40739
718	103853	40587
719	103974	40434
720	104126	40293
721	104254	40142
722	104384	39992
723	104511	39841
724	104641	39691
725	104782	39545
726	104903	39392
727	105037	39244
728	105188	39103
729	105325	38955
730	105459	38808
731	105584	38656
732	105718	38508
733	105845	38358
734	105983	38211
735	106106	38059
736	106247	37914
737	106384	37767
738	106512	37618
739	106645	37470
740	106781	37323
741	106920	37177
742	107064	37032
743	107189	36882
744	107320	36733
745	107455	36586
746	107595	36441
747	107733	36295
748	107858	36144
749	107988	35996
750	108123	35849
751	108252	35700
752	108379	35550
753	108520	35406
754	108656	35259
755	108807	35117
756	108935	34968
757	109070	34821
758	109196	34672
759	109334	34526
760	109456	34375
761	109590	34229
762	109720	34081
763	109848	33932
764	110000	33790
765	110121	33640
766	110255	33493
767	110395	33348
768	110526	33201
769	110655	33053
770	110811	32913
771	110937	32763
772	111066	32615
773	111190	32466
774	111321	32319
775	111449	32171
776	111572	32021
777	111704	31874
778	111834	31727
779	111975	31582
780	112165	31452
781	112320	31311
782	112495	31176
783	112651	31036
784	112792	30892
785	112928	30746
786	113086	30606
787	113228	30462
788	113343	30311
789	113479	30165
790	113613	30019
791	113736	29870
792	113862	29722
793	113992	29574
794	114125	29428
795	114272	29285
796	114395	29137
797	114530	28991
798	114718	28859
799	114856	28714
800	114977	28564
801	115101	28416
802	115237	28271
803	115370	28125
804	115511	27980
805	115643	27834
806	115781	27689
807	115918	27545
808	116039	27396
809	116225	27262
810	116362	27117
811	116549	26984
812	116706	26843
813	116843	26698
814	116973	26552
815	117118	26409
816	117252	26263
817	117374	26115
818	117497	25967
819	117626	25820
820	117757	25674
821	117890	25528
822	118004	25378
823	118134	25232
824	118263	25086
825	118422	24946
826	118549	24799
827	118676	24652
828	118819	24509
829	118958	24364
830	119081	24217
831	119211	24071
832	119347	23926
833	119478	23781
834	119606	23634
835	119740	23489
836	119883	23346
837	120018	23201
838	120181	23062
839	120312	22916
840	120498	22781
841	120626	22635
842	120773	22492
843	120908	22347
844	121032	22201
845	121205	22063
846	121324	21915
847	121541	21785
848	121675	21640
849	121833	21500
850	121979	21357
851	122125	21214
852	122260	21069
853	122416	20928
854	122560	20785
855	122697	20640
856	122832	20495
857	122988	20354
858	123118	20209
859	123238	20062
860	123360	19915
861	123547	19779
862	123691	19635
863	123814	19489
864	123957	19345
865	124085	19200
866	124241	19059
867	124376	18914
868	124496	18767
869	124630	18623
870	124776	18480
871	124905	18334
872	125031	18189
873	125182	18046
874	125319	17902
875	125458	17759
876	125638	17620
877	125777	17477
878	125900	17330
879	126047	17188
880	126183	17044
881	126319	16899
882	126446	16754
883	126589	16611
884	126730	16467
885	126888	16326
886	127016	16181
887	127145	16036
888	127271	15891
889	127400	15746
890	127558	15604
891	127717	15463
892	127875	15322
893	128007	15177
894	128134	15032
895	128275	14889
896	128393	14743
897	128527	14598
898	128652	14453
899	128787	14309
900	128916	14165
901	129045	14020
902	129199	13878
903	129375	13738
904	129517	13595
905	129650	13451
906	129767	13305
907	129909	13162
908	130039	13018
909	130185	12875
910	130319	12731
911	130452	12587
912	130588	12443
913	130729	12300
914	130856	12156
915	130991	12012
916	131184	11873
917	131305	11728
918	131471	11587
919	131625	11445
920	131766	11302
921	131910	11159
922	132047	11015
923	132176	10871
924	132290	10726
925	132410	10581
926	132566	10439
927	132697	10295
928	132824	10151
929	132963	10008
930	133093	9864
931	133244	9721
932	133363	9577
933	133492	9433
934	133653	9291
935	133796	9148
936	133923	9004
937	134061	8861
938	134198	8717
939	134328	8574
940	134477	8431
941	134619	8288
942	134760	8145
943	134896	8002
944	135041	7859
945	135172	7715
946	135291	7571
947	135425	7428
948	135549	7284
949	135699	7142
950	135814	6997
951	135975	6855
952	136103	6712
953	136248	6569
954	136420	6428
955	136550	6284
956	136681	6141
957	136814	5998
958	136942	5854
959	137062	5710
960	137193	5567
961	137318	5424
962	137452	5281
963	137580	5137
964	137705	4994
965	137842	4851
966	137994	4709
967	138132	4566
968	138269	4423
969	138405	4280
970	138535	4137
971	138672	3994
972	138793	3851
973	138917	3708
974	139046	3565
975	139196	3422
976	139329	3280
977	139472	3137
978	139616	2994
979	139739	2851
980	139874	2709
981	140004	2566
982	140148	2423
983	140273	2280
984	140412	2138
985	140541	1995
986	140745	1853
987	140888	1711
988	141013	1568
989	141155	1425
990	141340	1283
991	141490	1141
992	141639	998
993	141774	855
994	141908	713
995	142038	570
996	142178	427
997	142293	285
998	142421	142
999	142550	0
